material_id,Name,Coeff_A,unscaled_Coeff_A
mp-989635,CaMoN3,-0.9846497395264748,5.343942213637896e-08
mp-607467,CaMoO3,-0.7929740578934172,5.875564254439504e-08
mp-19012,CaMoO3,-0.7992758341164716,5.858085964508136e-08
mp-1045305,CaMoO3,-0.8023796242882781,5.849477448021863e-08
mp-4957,CaNbO3,-0.7369365238488257,6.030987143542914e-08
mp-1207078,CaNiH3,7.929804875262412e-07,8.074919461809906e-08
mp-1368210,CaNiO3,-0.8432579247091496,5.7360994476981284e-08
mp-754103,CaNiO3,-0.9295291465415545,5.496821921085271e-08
mp-1016900,CaOsO3,-0.8194869163004341,5.802029522366369e-08
mp-1213970,CaOsO3,-0.7098605915109175,6.106083589181966e-08
mp-20079,CaPbO3,-0.2887381780045075,7.274087558116151e-08
mp-756708,CaPrO3,-0.2747885780946291,7.312777467599048e-08
mp-9789,CaPS3,-0.2068358282625553,7.501247800590825e-08
mp-11007,CaPSe3,0.30579744492128214,8.9230616924257e-08
mp-4784,CaPtO3,-0.5019536334967682,6.682723882695727e-08
mp-989606,CaReN3,-0.6518294087655079,6.267035962161164e-08
mp-1016833,CaRhO3,-0.7620956197358169,5.961207139182367e-08
mp-1181917,CaRhO3,-0.7737061683907172,5.9290047047464704e-08
mp-1078659,CaRhO3,-0.8172935013141824,5.808113067975187e-08
mp-1193602,CaRhO3,-0.6470440747234392,6.280308324245322e-08
mp-1016835,CaRuO3,-0.8555947647251969,5.701882608031792e-08
mp-20947,CaRuO3,-0.8190329357189512,5.803288660099211e-08
mp-1377563,CaSbO3,-0.6156270893057751,6.367444896612114e-08
mp-1340624,CaSbO3,-0.6425593511614949,6.292746928204463e-08
mp-1183534,CaScO3,-0.613730527180735,6.372705106038948e-08
mp-557997,CaSeO3,-0.7114052451429842,6.10179941547138e-08
mp-754140,CaSeO3,-0.6880122243636322,6.166681122640898e-08
mp-5893,CaSiO3,-1.3019439216262754,4.463911011008373e-08
mp-4428,CaSiO3,-1.172481050824885,4.822982725255508e-08
mp-3387,CaSiO3,-1.188937384207847,4.777340265749821e-08
mp-4356,CaSiO3,-1.2728319460214124,4.5446545239619474e-08
mp-3382,CaSiO3,-1.3004911572809306,4.46794032520982e-08
mp-17552,CaSiO3,-1.14282270306974,4.905241628555397e-08
mp-560885,CaSiO3,-1.3316327434481963,4.38156758636789e-08
mp-649676,CaSiO3,-0.9563044618024605,5.422559251868008e-08
mp-5096,CaSiO3,-1.3305904988741446,4.384458303556169e-08
mp-4429,CaSiO3,-1.1397368755795014,4.9138003246505173e-08
mp-5733,CaSiO3,-1.052221815464506,5.156527698633599e-08
mp-561086,CaSiO3,-1.1440807938592599,4.901752251147998e-08
mp-4853,CaSiO3,-1.2738111060836559,4.5419387748062566e-08
mp-1181886,CaSiO3,-1.2740972479388404,4.5411451461324686e-08
mp-1182670,CaSnO3,-0.7026527590177949,6.126074871263778e-08
mp-546910,CaSnO3,-0.4061206686009484,6.948521379487819e-08
mp-7986,CaSnO3,-0.41517161173672434,6.923418138325322e-08
mp-4438,CaSnO3,-0.5752343954452215,6.479476042976998e-08
mp-4190,CaSnO3,-0.5861175620295285,6.449291038908464e-08
mp-866917,CaSnS3,0.07559720408454496,8.284589869688529e-08
mp-866826,CaSnS3,0.24782469414009256,8.762271383406845e-08
mp-1100379,CaSnS3,0.3653382539725101,9.088201089083171e-08
mp-1100357,CaSnS3,0.24553825158453435,8.755929821205498e-08
mp-866894,CaSnS3,0.03880409774427562,8.182542358426823e-08
mp-1100323,CaSnS3,0.3884466436309424,9.152293357675557e-08
mp-866845,CaSnS3,0.3025017920412978,8.913921035171198e-08
mp-1054609,CaSnS3,0.33274690365584547,8.997807357232542e-08
mp-1100340,CaSnS3,0.3016299436725802,8.911502920337338e-08
mp-1100371,CaSnS3,0.29775675683231384,8.900760443905871e-08
mp-866504,CaSnS3,0.25243879849976736,8.775068831446487e-08
mp-1100358,CaSnS3,0.34252695257195853,9.024932809557146e-08
mp-866505,CaSnS3,0.32166233799614474,8.967063762806772e-08
mp-866816,CaSnS3,0.484252039279653,9.418014389788944e-08
mp-1100365,CaSnS3,0.2805614968721102,8.853068534769177e-08
mp-867022,CaSnS3,0.2821313593672983,8.857422626516025e-08
mp-866519,CaSnS3,0.3309227301523805,8.992747921249709e-08
mp-867047,CaSnS3,0.26360042686181373,8.806026163111856e-08
mp-866951,CaSnS3,0.35956222521843983,9.072180985918253e-08
mp-866820,CaSnS3,0.3931444677726006,9.165323006696431e-08
mp-867053,CaSnS3,0.2928621528191542,8.887185016119612e-08
mp-1100375,CaSnS3,0.3478137605848701,9.03959603465281e-08
mp-866936,CaSnS3,0.2503636364697286,8.769313266295999e-08
mp-1331908,CaSnS3,0.32162608481095845,8.966963212793698e-08
mp-1100345,CaSnS3,0.3004691549448779,8.908283415040144e-08
mp-1238933,CaSnS3,0.3220924721475029,8.968256761279063e-08
mp-1100335,CaSnS3,0.3391823275910184,9.015656325743788e-08
mp-866629,CaSnS3,0.31089520375735447,8.937200580222303e-08
mp-1100334,CaSnS3,0.035592165539156895,8.173633904630006e-08
mp-1100328,CaSnS3,0.30210978884464623,8.912833794799184e-08
mp-1100330,CaSnS3,0.3463285043837345,9.035476602672531e-08
mp-866787,CaSnS3,0.2601879351258418,8.796561447476363e-08
mp-866844,CaSnS3,0.33035725465724397,8.991179546825857e-08
mp-866606,CaSnS3,0.2621674266020335,8.802051665585185e-08
mp-1100343,CaSnS3,0.2218495186504299,8.690227941660123e-08
mp-866495,CaSnS3,0.2965976012924898,8.897545468336526e-08
mp-866471,CaSnS3,0.3543638855428526,9.057763132158347e-08
mp-1100344,CaSnS3,0.31244137094540747,8.941488951855732e-08
mp-1100381,CaSnS3,0.3379179182833951,9.012149423612018e-08
mp-866565,CaSnS3,0.30347484511372613,8.916619846286752e-08
mp-866811,CaSnS3,0.2847701775637006,8.864741520091482e-08
mp-866941,CaSnS3,0.3188090764039373,8.959150099802333e-08
mp-866850,CaSnS3,0.3346200564739803,9.003002639781824e-08
mp-1100325,CaSnS3,0.3136599855990738,8.944868840236007e-08
mp-1100329,CaSnS3,0.3549722473290018,9.059450453844348e-08
mp-866833,CaSnS3,0.3362585953058783,9.007547208765875e-08
mp-989638,CaTcN3,-0.9678184177437004,5.390624722129906e-08
mp-989634,CaTcN3,-0.7469329636946043,6.003261520207259e-08
mp-998432,CaTcO3,-0.851822719569526,5.712344562968217e-08
mp-1188853,CaTcO3,-0.7889974653890874,5.8865935316257216e-08
mp-998525,CaTcO3,-0.8481030055288414,5.722661374953228e-08
mp-998543,CaTcO3,-0.9138336489630632,5.540354164628029e-08
mp-4019,CaTiO3,-0.7326947314231234,6.042751965907421e-08
mp-556003,CaTiO3,-0.8755576744173368,5.646514484645172e-08
mp-754701,CaTiO3,-0.9979367268430792,5.3070900931540836e-08
mp-3442,CaTiO3,-0.968573370952015,5.388530821840133e-08
mp-1205364,CaTiO3,-0.874787853555361,5.6486496211121896e-08
mp-5827,CaTiO3,-0.9013841608813493,5.5748834393098645e-08
mp-1205521,CaTlBr3,1.4973607586660762,1.2227921835352064e-07
mp-998787,CaTlCl3,1.2070375445191246,1.1422695954416596e-07
mp-998151,CaTlCl3,1.2011714639914288,1.1406426088176548e-07
mp-998615,CaTlF3,0.7353544333239626,1.0114459374539596e-07
mp-1097061,CaTlF3,0.7694260473568164,1.0208958691465081e-07
mp-1206188,CaTlI3,1.6612991242050512,1.268261304975638e-07
mp-1183538,CaTmO3,-0.3029170677910997,7.234761701750712e-08
mp-1016853,CaVO3,-0.9156263046710933,5.535382144819162e-08
mp-1435359,CaVO3,-0.8694391338103884,5.6634845614774565e-08
mp-22608,CaVO3,-0.8860103641766557,5.617523429471291e-08
mp-989616,CaWN3,-0.8887574079268745,5.609904366937013e-08
mp-1431390,CaWO3,-0.9370888933075321,5.475854587256423e-08
mp-1342410,CaWO3,-0.7293810922636226,6.051942509003162e-08
mp-1183544,CaYO3,-0.25132073913974295,7.377866686701365e-08
mp-1183540,CaZnO3,-0.6699520734326825,6.216771849921977e-08
mp-542112,CaZrO3,-0.5689240535304805,6.49697809028049e-08
mp-4571,CaZrO3,-0.5851400417479624,6.452002240050849e-08
mp-776024,CaZrO3,-0.47165229232346917,6.766766160236253e-08
mp-7781,CaZrS3,0.24491470031857432,8.754200370741414e-08
mp-755478,CdBiO3,-0.18704550683672494,7.556137241832834e-08
mp-1183631,CdBO3,-1.2535231298752336,4.5982084863511134e-08
mp-547864,CdCO3,-1.1645665577585191,4.8449339656006786e-08
mp-1198558,CdCO3,-0.9772626097783501,5.364430785578297e-08
mp-654812,CdCO3,-1.136092031341562,4.92390948151209e-08
mp-4385,CdCO3,-1.2115180492468127,4.714711667649131e-08
mp-768578,CdCoO3,-0.7632135533065991,5.9581064947953684e-08
mp-770662,CdCoO3,-0.8645659487267778,5.6770005827968045e-08
mp-752746,CdCoO3,-0.8088141342924615,5.8316310143436934e-08
mp-776476,CdFeO3,-0.801749527182551,5.851225053698263e-08
mp-1290304,CdFeO3,-0.7755502697898891,5.9238899977532815e-08
mp-1639105,CdFeO3,-0.7761869209447667,5.9221242140954325e-08
mp-2951,CdGeO3,-0.7410608504960976,6.019548118359989e-08
mp-685935,CdGeO3,-0.8706501795309691,5.660125665909725e-08
mp-13003,CdGeO3,-0.8794400385876884,5.63574655443205e-08
mp-8275,CdGeO3,-0.8861103603087912,5.6172460852230007e-08
mp-1227040,CdGeO3,-0.8617166363356432,5.684903292495555e-08
mp-1016903,CdGeO3,-0.7881710228107863,5.8888857112404676e-08
mp-7588,CdGeO3,-0.6158857783390204,6.366727409706029e-08
mp-505222,CdInBr3,0.8766535679680629,1.0506359555527619e-07
mp-1016828,CdIrO3,-0.5385540846371129,6.581210710217545e-08
mp-2647004,CdIrO3,-0.4572028353800306,6.806842448074641e-08
mp-1016882,CdOsO3,-0.6454029960300147,6.284859937661701e-08
mp-685257,CdPbO3,-0.09444635736925022,7.81296559061958e-08
mp-5328,CdPS3,-0.22100257192504102,7.461955632104987e-08
mp-9330,CdPS3,-0.2215661176155237,7.46039261009037e-08
mp-1079559,CdPSe3,0.20875799105282056,8.65391793843303e-08
mp-1016875,CdRhO3,-0.6289187520979453,6.330579808464168e-08
mp-1016849,CdRuO3,-0.7099992353542035,6.105699053583687e-08
mp-9186,CdSeO3,-0.5711532214809978,6.490795382046211e-08
mp-559203,CdSeO3,-0.539720342597164,6.577976035732283e-08
mp-776023,CdSiO3,-0.945407580400456,5.452782294665877e-08
mp-1016879,CdSiO3,-1.1406339439549953,4.9113122608729145e-08
mp-560560,CdSiO3,-0.9463146300597174,5.450266547301076e-08
mp-1016881,CdSnO3,-0.3464467341785422,7.114030005986578e-08
mp-1182642,CdSnO3,-0.4753455374342366,6.756522761145462e-08
mp-754329,CdSnO3,-0.47692827562086393,6.752132958027714e-08
mp-849371,CdSnO3,-0.4761358943823808,6.75433066682158e-08
mp-18634,CdSO3,-0.6730354002155536,6.208220089663175e-08
mp-556680,CdSO3,-0.6896865522793547,6.162037290851993e-08
mp-8516,CdSO3,-0.7348102450845602,6.036884483499352e-08
mp-1189706,CdTcO3,-0.692241510149401,6.154950988064577e-08
mp-19843,CeAlO3,-0.8710001003437071,5.6591551431235174e-08
mp-4096,CeAlO3,-0.8761091248851471,5.644985009332495e-08
mp-776167,CeAlO3,-0.851846246248968,5.712279310552096e-08
mp-3408,CeAlO3,-0.8763915927810331,5.6442015705676375e-08
mp-5323,CeAlO3,-0.81937651938469,5.8023357137055424e-08
mp-1078398,CeAsO3,-0.5319406462101597,6.599553410779755e-08
mp-1195015,CeAsO3,-0.4476390810566784,6.833367996583393e-08
mp-1183685,CeBeO3,-1.0807368105500643,5.0774399408561e-08
mp-20882,CeBO3,-0.9486156770665843,5.443884478927306e-08
mp-20178,CeBO3,-1.0138154921933449,5.2630495473268957e-08
mp-1189296,CeBS3,-0.16290962544398724,7.623079309878361e-08
mp-1213812,CeCdO3,-0.04644490787818256,7.946099999337788e-08
mp-780712,CeCrO3,-0.5237456833123844,6.622282548158533e-08
mp-20530,CeCrO3,-0.5788510820544701,6.469444982699725e-08
mp-21871,CeCrS3,0.23072364505094356,8.714840772808959e-08
mp-20170,CeCrSe3,0.6798743473498519,9.96058259539831e-08
mp-977389,CeCuO3,-0.67883780634169,6.192126827544293e-08
mp-20775,CeDyS3,0.578683251358882,9.679924055392926e-08
mp-638813,CeErS3,0.6330189479585897,9.830626813659428e-08
mp-1202288,CeErS3,0.637658822827575,9.843495737488983e-08
mp-756062,CeFeO3,-0.535359828900198,6.590070137450217e-08
mp-864636,CeFeO3,-0.5879584190895315,6.444185330251398e-08
mp-22540,CeGaO3,-0.2756009327720079,7.310524361478525e-08
mp-33365,CeGaO3,-0.32844003874978966,7.163972471772366e-08
mp-1019598,CeGaO3,-0.3899060517351387,6.993493426205357e-08
mp-1213810,CeLuO3,0.05542513754004119,8.228641639364222e-08
mp-1092225,CeLuS3,0.7331908437382282,1.0108458551163226e-07
mp-1205797,CeLuS3,0.6980303378814625,1.0010939138580806e-07
mp-1232253,CeMgS3,0.25770287077691023,8.789668997847665e-08
mp-1232197,CeMgS3,0.2029238974542693,8.637736789532633e-08
mp-1232259,CeMgSe3,0.6415718885051831,9.85434881986019e-08
mp-1232360,CeMgSe3,0.6663079607741622,9.922955547166503e-08
mp-1183706,CeMnO3,-0.46365210093478026,6.788955089142739e-08
mp-866095,CeNiO3,-0.5005028547395511,6.686747689769697e-08
mp-776207,CeNiO3,-0.4621242216117878,6.793192738472417e-08
mp-1214439,CePbO3,0.23459206028026358,8.72557001494003e-08
mp-1183759,CePuO3,0.19221763786143242,8.608042445807843e-08
mp-1213826,CeRhO3,-0.3866042881260938,7.00265103187098e-08
mp-38685,CeSbO3,-0.2975438338007024,7.249664633595495e-08
mp-777413,CeScO3,-0.33857038481949076,7.135875452861479e-08
mp-20953,CeScS3,0.44829443158585036,9.318284175597672e-08
mp-1183701,CeTaO3,-0.47183604269170587,6.76625651944652e-08
mp-754524,CeTiO3,-0.5187936423846082,6.636017280085546e-08
mp-1213788,CeTmO3,-0.029325494680733755,7.993581543703843e-08
mp-683985,CeTmS3,0.635028183364966,9.836199528038675e-08
mp-541836,CeTmS3,0.6457695557040068,9.865991258712275e-08
mp-22593,CeVO3,-0.5554470418465058,6.534357252802826e-08
mp-18769,CeVO3,-0.4802256535184881,6.742987516350949e-08
mp-556845,CIF3,0.03061547629667416,8.159830809375653e-08
mp-1206915,CoAgF3,0.11700911080778553,8.399447853644164e-08
mp-1206910,CoAgF3,-0.08619851658107791,7.835841387458581e-08
mp-752700,CoAgO3,-0.8833972866500233,5.6247709300182857e-08
mp-1273356,CoAgO3,-0.8525111831732346,5.710435074905345e-08
mp-753992,CoAgO3,-0.9087030695581149,5.554584081905562e-08
mp-1183686,CoAuO3,-0.5985504194501203,6.414807890192791e-08
mp-1188346,CoBiO3,-0.4395570557247481,6.855783896003521e-08
mp-545522,CoBiO3,-0.4300367874964053,6.882188833663895e-08
mp-757083,CoBO3,-1.5513624337219625,3.772136356632283e-08
mp-1183397,CoBO3,-1.507128634899857,3.8948209987416234e-08
mp-765572,CoBO3,-1.4033911158696384,4.1825421697565134e-08
mp-21434,CoCO3,-1.4898597122447867,3.94271721502799e-08
mp-1181984,CoCO3,-1.2756558976793642,4.53682215351863e-08
mp-22136,CoGeO3,-1.0626514796140327,5.127600506134233e-08
mp-550220,CoGeO3,-1.0641786778170967,5.12336474592457e-08
mp-1246547,CoMoN3,-0.8199025954133958,5.800876615662355e-08
mp-1183772,CoMoO3,-0.8320277850344127,5.767246798898371e-08
mp-1272234,CoNiO3,-1.0082439381242523,5.278502529778357e-08
mp-1279343,CoNiO3,-1.012960438919265,5.265421080130054e-08
mp-1178424,CoNiO3,-1.0041980957069683,5.2897238750440324e-08
mp-770488,CoPbO3,-0.40806354779988396,6.943132707351796e-08
mp-1178420,CoPbO3,-0.47564181404382566,6.755701023226027e-08
mp-755569,CoPbO3,-0.49678513578675165,6.697058968279185e-08
mp-676437,CoPS3,-0.5558893032458201,6.533130618804877e-08
mp-1183715,CoRhO3,-0.7851268360520862,5.8973289146946205e-08
mp-1183681,CoSbO3,-0.7603978996231291,5.965915850393552e-08
mp-22616,CoSeO3,-0.8822916062405284,5.627837589652737e-08
mp-562826,CoSeO3,-0.7091850280407712,6.107957298082492e-08
mp-699575,CoSiO3,-1.1966460651632786,4.7559598555355486e-08
mp-761574,CoSnO3,-0.6977428181238281,6.13969283665212e-08
mp-752613,CoSnO3,-0.7041336285395374,6.121967605957077e-08
mp-1183692,CoSnO3,-0.7163363294409493,6.088122807799953e-08
mp-1247505,CoWN3,-0.8466092778662357,5.726804302953435e-08
mp-559851,CrBiO3,-0.3584294010930762,7.080795483040962e-08
mp-1181841,CrBiO3,-0.243502296914329,7.39955152525966e-08
mp-546027,CrBiO3,-0.40227739660016937,6.959180885623403e-08
mp-23456,CrBiO3,-0.35935019874128216,7.078241604944722e-08
mp-19299,CrBO3,-1.491696955563583,3.937621529261981e-08
mp-1206044,CrCoBr3,0.6463150889116349,9.867504322209394e-08
mp-1205501,CrCoCl3,0.261740284930184,8.800866966903717e-08
mp-1183696,CrCuO3,-1.0988029664713252,5.027332558435583e-08
mp-1245144,CrFeO3,-0.6434851481994031,6.290179184052114e-08
mp-1245204,CrFeO3,-0.6431705179234086,6.291051826778605e-08
mp-1245147,CrFeO3,-0.6453083352170239,6.285122484136858e-08
mp-1245260,CrFeO3,-0.6418534051074545,6.294704904713259e-08
mp-1245072,CrFeO3,-0.6492464582212563,6.274199904023406e-08
mp-1244905,CrFeO3,-0.6446370894561682,6.286984217655817e-08
mp-1078458,CrFeO3,-1.0191679870913646,5.248204136386801e-08
mp-1244876,CrFeO3,-0.6365521109751171,6.30940830778198e-08
mp-1245179,CrFeO3,-0.6469384460809664,6.280601290541308e-08
mp-8829,CrGaSe3,0.2812879253184519,8.855083320212224e-08
mp-1183712,CrGeO3,-0.9721588646908117,5.378586276541217e-08
mp-28532,CrInBr3,0.7377175191152219,1.0121013510568931e-07
mp-756147,CrInO3,-0.582886695567268,6.458252007809633e-08
mp-1226313,CrMoO3,-0.9680136451281811,5.390083249264524e-08
mp-22364,CrPbO3,-0.4407197961521234,6.852558977570169e-08
mp-1101069,CrPSe3,-0.003782397629748857,8.064426594400645e-08
mp-1183719,CrRhO3,-0.7464628564707709,6.004565385985122e-08
mp-9130,CrSbS3,-0.01399849160895883,8.036091749395915e-08
mp-15236,CrSbSe3,0.4288282244571562,9.264293681486716e-08
mp-1183695,CrTcO3,-0.8350635644998192,5.7588269134905146e-08
mp-1226283,CrWO3,-0.8654991324068959,5.674412351424726e-08
mp-1183923,CsAcO3,0.7819095261278051,1.0243582241014998e-07
mp-998344,CsAgBr3,1.696735849885485,1.2780898571764456e-07
mp-1399321,CsAgBr3,1.6977549551172615,1.278372511083552e-07
mp-1946459,CsAgBr3,1.0688240266847941,1.1039353885190931e-07
mp-28610,CsAgCl3,1.2518824290377069,1.1547075473112773e-07
mp-561920,CsAgF3,0.6277943761508311,9.816136203775633e-08
mp-1183911,CsAsO3,-0.07073917498665594,7.878718640628387e-08
mp-1178465,CsAsO3,-0.1921168960326014,7.542071491545469e-08
mp-776093,CsAsO3,-0.027835559450252845,7.99771395320484e-08
mp-569548,CsAuBr3,1.8458278335969283,1.3194412607413348e-07
mp-1112987,CsAuBr3,1.8874810114773055,1.3309939768928966e-07
mp-23484,CsAuCl3,1.4920466197341398,1.2213182806592495e-07
mp-23026,CsAuCl3,1.5465014755374398,1.236421605883953e-07
mp-1112985,CsAuF3,0.9359777441483317,1.0670898110137821e-07
mp-28453,CsAuI3,2.0478150777864386,1.375463428006919e-07
mp-1185548,CsAuO3,0.2162037023711605,8.674568989273445e-08
mp-567913,CsAuSe3,1.2766659955012472,1.1615813927931015e-07
mp-1096925,CsBaI3,2.050523513882233,1.3762146262352802e-07
mp-1183934,CsBaO3,0.8545919037821079,1.0445170432118265e-07
mp-1017555,CsBeF3,0.1398720720034845,8.462859414182625e-08
mp-12262,CsBeF3,0.16752248733375552,8.539549216987299e-08
mp-24341,CsBeH3,7.965706135799975e-07,8.074919471767298e-08
mp-983578,CsBiO3,0.6602357826972565,9.906114059118293e-08
mp-28873,CsBrO3,0.33057467067011714,8.991782560956193e-08
mp-573358,CsBSe3,0.7595441287258495,1.0181550698417286e-07
mp-30056,CsCaBr3,1.8641578619456567,1.324525185314175e-07
mp-1206863,CsCaCl3,1.422564803454577,1.202047153172218e-07
mp-1097916,CsCaCl3,1.5088764057015993,1.2259861055424308e-07
mp-1096927,CsCaCl3,1.4942234038477125,1.2219220225648386e-07
mp-7104,CsCaF3,0.7790753827022883,1.0235721603197197e-07
mp-644203,CsCaH3,8.035802129363568e-07,8.074919491208772e-08
mp-1213688,CsCaI3,1.9671214505350036,1.3530826489568063e-07
mp-998333,CsCaI3,1.977645407569078,1.356001520807474e-07
mp-998428,CsCaI3,1.951053337468828,1.3486260778428846e-07
mp-984240,CsCaO3,0.31277772472243726,8.942421845793305e-08
mp-541899,CsCdBr3,1.9422887207019954,1.3461951677698228e-07
mp-570231,CsCdBr3,1.9761867409237652,1.3555969523550635e-07
mp-619015,CsCdCl3,1.6355189066663058,1.2611110333587645e-07
mp-568544,CsCdCl3,1.6558330669397634,1.2667452667939797e-07
mp-8399,CsCdF3,1.0361330503368862,1.094868383558525e-07
mp-1183925,CsCdO3,0.48623411094467883,9.423511764179887e-08
mp-760386,CsClO3,0.21460005992113906,8.670121207140975e-08
mp-754202,CsClO3,0.19497039733205668,8.61567736117708e-08
mp-779389,CsClO3,0.22211392169752742,8.690961276667959e-08
mp-504708,CsCoCl3,1.2282685086587009,1.148158108991164e-07
mp-556943,CsCoF3,0.6537362407875378,9.888087256214131e-08
mp-27179,CsCrBr3,1.6642992738001823,1.269093411394608e-07
mp-610955,CsCrCl3,1.290063681999726,1.1652973078104154e-07
mp-570326,CsCrCl3,1.2968925520002585,1.1671913288855572e-07
mp-29616,CsCrCl3,1.2458675126984673,1.1530392803343328e-07
mp-580597,CsCrI3,1.8367355699572698,1.316919476177722e-07
mp-27259,CsCrI3,1.83896855211799,1.3175388048913293e-07
mp-27336,CsCuBr3,1.5088874360397568,1.2259891648616058e-07
mp-23032,CsCuCl3,1.0758996764767943,1.1058978551973762e-07
mp-675287,CsCuCl3,1.0622552060811188,1.1021134934381768e-07
mp-2456411,CsCuCl3,1.0651181933005773,1.1029075571897335e-07
mp-567366,CsCuCl3,1.0587577540126034,1.1011434577036335e-07
mp-1079040,CsDyBr3,1.9636498967283842,1.3521197962340697e-07
mp-505418,CsDyI3,2.083490637974549,1.3853582221468726e-07
mp-638685,CsEuBr3,1.9626910394250388,1.3518538523897078e-07
mp-1068377,CsEuCl3,1.7551172776185098,1.2942822366645013e-07
mp-1213256,CsEuCl3,1.625864190269894,1.2584332497242983e-07
mp-8396,CsEuF3,1.16448741007261,1.1304681039232188e-07
mp-1185550,CsEuO3,0.6100990060993325,9.767057214415226e-08
mp-1079847,CsFeBr3,1.5195587408303908,1.2289489043457588e-07
mp-29400,CsFeCl3,1.205618937661427,1.1418761377706817e-07
mp-558694,CsFeF3,0.6575753546997873,9.898735229684271e-08
mp-555302,CsFeF3,0.6186258908304012,9.790706953515093e-08
mp-562726,CsGaS3,0.8687425622881193,1.0484417987622223e-07
mp-510283,CsGaSe3,1.2667573380701356,1.1588331773490494e-07
mp-984082,CsGdO3,0.48632892216694756,9.423774727822661e-08
mp-642739,CsGeBr3,1.7832848476128333,1.3020946523644082e-07
mp-1068340,CsGeBr3,1.8001153584734766,1.306762678300321e-07
mp-570223,CsGeBr3,1.8270052539317163,1.3142207246099296e-07
mp-22988,CsGeCl3,1.4647993894084976,1.213761125746067e-07
mp-642690,CsGeI3,1.8995357933787034,1.3343374306379095e-07
mp-28377,CsGeI3,1.9228948745760306,1.340816188042903e-07
mp-984051,CsGeO3,-0.061821319916063544,7.903452755419628e-08
mp-998323,CsInBr3,2.0506979794209457,1.3762630151205836e-07
