material_id,Name,A_site,B_site,X_site,Spacegroup,Ehull,Energy,nsites,density_MP,s_A,s_B,s_X
mp-1247498,MoRuN3,Mo,Ru,N,P-1,0.324794982733334,-174.12612503,20,5.25885395951001,0.61,0.62,1.46
mp-1247512,MoWN3,Mo,W,N,P-1,0.384543346733333,-194.16158073,20,7.18893868009173,0.69,0.6,1.46
mp-1186101,NaAgO3,Na,Ag,O,Pm-3m,0.395354844249998,-18.97480518,5,4.27032966868477,1.39,0.75,1.42
mp-1186097,NaAlO3,Na,Al,O,Pm-3m,0.216725335749999,-28.49761688,5,3.07415106852077,1.39,0.535,1.42
mp-17868,NaAsO3,Na,As,O,P-1,0.0,-169.19204928,30,3.19454969150934,1.39,0.46,1.42
mp-976133,NaAsO3,Na,As,O,Pm-3m,0.304430911666667,-26.67211014,5,4.70948195337671,1.39,0.46,1.42
mp-23729,NaBeH3,Na,Be,H,Pm-3m,0.126078056833336,-15.46638362,5,1.55693242716968,1.39,0.45,2.08
mp-976185,NaBeO3,Na,Be,O,Pm-3m,0.459261113,-24.47359732,5,2.8726688725165,1.39,0.45,1.42
mp-23054,NaBiO3,Na,Bi,O,R-3,0.0,-51.81883488,10,6.11454151951867,1.39,0.76,1.42
mp-23339,NaBrO3,Na,Br,O,P2_13,0.0,-82.91326477,20,3.15952392848864,1.39,0.31,1.42
mp-1180213,NaBrO3,Na,Br,O,P1,0.700010647,-77.07362685,20,2.29247801916328,1.39,0.31,1.42
mp-608595,NaBrO3,Na,Br,O,P2_1,0.4984734565,-79.12018785,20,2.35216094486154,1.39,0.31,1.42
mp-1413617,NaBrO3,Na,Br,O,P2_12_12_1,0.6091715845,-77.15599915,20,2.32293912914979,1.39,0.31,1.42
mp-1189541,NaBrO3,Na,Br,O,P2_13,0.132193781,-80.25985057,20,2.12899349458304,1.39,0.31,1.42
mp-1078750,NaCaH3,Na,Ca,H,P-1,0.064464225,-30.43585268,10,1.49896206706979,1.39,1.34,2.08
mp-1078933,NaCaH3,Na,Ca,H,R3c,0.0703869569999998,-30.37717361,10,1.44647813121318,1.39,1.34,2.08
mp-1221112,NaCaN3,Na,Ca,N,Fddd,1.79069586562644,-84.09813844,20,1.75210338087334,1.39,1.34,1.46
mp-1186118,NaCaO3,Na,Ca,O,Pm-3m,0.546416481999998,-22.72829659,5,2.01498619763484,1.39,1.34,1.42
mp-1180887,NaCdF3,Na,Cd,F,Cc,0.0889130989999991,-38.70952339,10,2.98024679583806,1.39,1.31,1.33
mp-4360,NaCdF3,Na,Cd,F,R3c,0.0,-39.92142317,10,4.22604179613974,1.39,1.31,1.33
mp-976293,NaCdO3,Na,Cd,O,Pm-3m,0.474396421999999,-18.1201864,5,3.94863001024555,1.39,1.31,1.42
mp-630949,NaClO3,Na,Cl,O,P2_1/c,0.57284035025,-80.86919942,20,1.9715664359979,1.39,0.12,1.42
mp-23330,NaClO3,Na,Cl,O,P2_13,0.0348473592500005,-85.35544633,20,2.36165393191136,1.39,0.12,1.42
mp-1180278,NaClO3,Na,Cl,O,P1,0.41308131025,-84.06860892,20,1.35009891717239,1.39,0.12,1.42
mp-2720358,NaClO3,Na,Cl,O,P2_13,0.0298856377500005,-85.57229488,20,2.376716215682,1.39,0.12,1.42
mp-555726,NaClO3,Na,Cl,O,P2_13,0.0684522427500003,-84.63078439,20,1.90149035903005,1.39,0.12,1.42
mp-1180505,NaClO3,Na,Cl,O,R3,0.70192376825,-78.32821775,20,1.56744300928276,1.39,0.12,1.42
mp-655586,NaClO3,Na,Cl,O,P1,0.51050255525,-81.6124572,20,1.81929530091673,1.39,0.12,1.42
mp-1120755,NaCO3,Na,C,O,R-3c,0.0,-64.54737105,10,2.08802761832567,1.39,0.16,1.42
mp-727242,NaCO3,Na,C,O,P2_1/c,0.0148808390000026,-128.84237143,20,2.05610050029936,1.39,0.16,1.42
mp-1078336,NaCoF3,Na,Co,F,Cmcm,0.0182715709999997,-47.86176328,10,3.85105197644849,1.39,0.65,1.33
mp-21404,NaCoF3,Na,Co,F,Pnma,0.0,-98.81597309,20,3.78845779333781,1.39,0.65,1.33
mp-1186126,NaCoO3,Na,Co,O,Pm-3m,0.222207793250001,-24.89977071,5,4.0476106201543,1.39,0.53,1.42
mp-1076642,NaCrO3,Na,Cr,O,Pm-3m,0.29644677833333,-30.29589833,5,3.87859886439404,1.39,0.49,1.42
mp-505085,NaCuF3,Na,Cu,F,P2_1/c,0.0012037888999954,-85.00187093,20,3.98315383643592,1.39,0.73,1.33
mp-505066,NaFeF3,Na,Fe,F,Pnma,0.0,-106.56130418,20,3.64269736207689,1.39,0.61,1.33
mp-1078217,NaFeF3,Na,Fe,F,Cmcm,0.0096924735000003,-50.91106995,10,3.63636864076889,1.39,0.61,1.33
mp-1186134,NaFeO3,Na,Fe,O,Pm-3m,0.145332376249999,-26.78413906,5,3.74732323933016,1.39,0.585,1.42
mp-754915,NaFeO3,Na,Fe,O,R-3,0.0549618042499986,-62.29663265,10,3.67232387427807,1.39,0.585,1.42
mp-1186133,NaGeO3,Na,Ge,O,Pm-3m,0.233977153124999,-27.21552408,5,4.46966821144209,1.39,0.53,1.42
mp-1186138,NaInO3,Na,In,O,Pm-3m,0.408839032249999,-22.74893555,5,4.05093443546201,1.39,0.92,1.42
mp-559252,NaIO3,Na,I,O,Pna2_1,0.133287052,-86.20331844,20,3.7961217331834,1.39,0.95,1.42
mp-545825,NaIO3,Na,I,O,Cmmm,1.030653291,-17.07367589,5,3.65162918347597,1.39,0.95,1.42
mp-22989,NaIO3,Na,I,O,Pnma,0.0,-88.87909173,20,4.15740018991922,1.39,0.95,1.42
mp-1079568,NaIrO3,Na,Ir,O,Cmcm,0.0,-60.59569382,10,7.45355200658404,1.39,0.57,1.42
mp-975990,NaLiO3,Na,Li,O,Pm-3m,0.469173150999998,-19.70096411,5,2.28924604418523,1.39,0.92,1.42
mp-12948,NaMgF3,Na,Mg,F,Cmcm,0.0314010275000003,-49.19447823,10,3.01557883505298,1.39,0.89,1.33
mp-2955,NaMgF3,Na,Mg,F,Pnma,0.0,-99.08121879,20,2.94929740907921,1.39,0.89,1.33
mp-560399,NaMgF3,Na,Mg,F,Pm-3m,0.0416478025,-24.56195494,5,2.80817237370033,1.39,0.89,1.33
mp-23730,NaMgH3,Na,Mg,H,Pnma,0.0,-56.3993442,20,1.48976298367688,1.39,0.89,2.08
mp-976775,NaMgO3,Na,Mg,O,Pm-3m,0.372954515999998,-22.68613557,5,2.43999670608544,1.39,0.89,1.42
mp-27176,NaMnCl3,Na,Mn,Cl,R-3,0.0068385309999996,-45.76335632,10,2.54646294422544,1.39,0.67,1.81
mp-560242,NaMnF3,Na,Mn,F,Pnma,0.0,-112.040661,20,3.36226166753561,1.39,0.67,1.33
mp-1040471,NaMoO3,Na,Mo,O,Pm-3m,0.0963398490000005,-31.82033506,5,4.55785137222475,1.39,0.61,1.42
mp-998627,NaMoO3,Na,Mo,O,R3c,0.0882438320000007,-63.63891793,10,4.62692954235158,1.39,0.61,1.42
mp-4681,NaNbO3,Na,Nb,O,Pmc2_1,0.012850997000001,-153.48122715,20,4.33335003356276,1.39,0.64,1.42
mp-1105765,NaNbO3,Na,Nb,O,Pnma,0.0220762319999999,-153.26072813,20,4.38151034673265,1.39,0.64,1.42
mp-1199593,NaNbO3,Na,Nb,O,Pmmn,0.0295617468750002,-612.57660331,80,4.34407551975088,1.39,0.64,1.42
mp-1189194,NaNbO3,Na,Nb,O,Pnma,0.0264008804999989,-153.14811513,20,4.31876873793995,1.39,0.64,1.42
mp-1188528,NaNbO3,Na,Nb,O,Pna2_1,0.0161635130000004,-153.39155357,20,4.35571865890345,1.39,0.64,1.42
mp-1194823,NaNbO3,Na,Nb,O,Pnma,0.0218920359999988,-919.79646792,120,4.29465327856214,1.39,0.64,1.42
mp-1977728,NaNbO3,Na,Nb,O,Imma,0.026266283,-76.60596319,10,4.3187683705041,1.39,0.64,1.42
mp-559354,NaNbO3,Na,Nb,O,Cmcm,0.0360257955000005,-306.09699233,20,4.17807685200155,1.39,0.64,1.42
mp-4419,NaNbO3,Na,Nb,O,P4/mbm,0.0277170949999999,-76.592853,10,4.36093955645461,1.39,0.64,1.42
mp-1078295,NaNbO3,Na,Nb,O,R-3,0.0,-76.86584218,10,4.04752572969196,1.39,0.64,1.42
mp-1199037,NaNbO3,Na,Nb,O,P222_1,0.0393387567500003,-305.9011269,40,4.1940969645467,1.39,0.64,1.42
mp-3671,NaNbO3,Na,Nb,O,Pbcm,0.0144399970000002,-306.9473671,40,4.36127389326196,1.39,0.64,1.42
mp-1198142,NaNbO3,Na,Nb,O,Pmmn,0.0252199704999985,-919.39711578,120,4.35652900240237,1.39,0.64,1.42
mp-1195803,NaNbO3,Na,Nb,O,Pnma,0.0222125046666672,-459.87348644,60,4.32239398541294,1.39,0.64,1.42
mp-1203293,NaNbO3,Na,Nb,O,Pnma,0.0214288385000003,-919.85205162,120,4.36214302620129,1.39,0.64,1.42
mp-4748,NaNbO3,Na,Nb,O,Cmcm,0.0235588090000007,-153.26788704,20,4.3995819997487,1.39,0.64,1.42
mp-3136,NaNbO3,Na,Nb,O,Pm-3m,0.0411970939999993,-38.23004025,5,4.22199667741829,1.39,0.64,1.42
mp-1190015,NaNbO3,Na,Nb,O,Pmn2_1,0.0166086414999995,-153.4069066,20,4.36220816964766,1.39,0.64,1.42
mp-4514,NaNbO3,Na,Nb,O,R3c,0.0108596389999995,-76.76098459,10,4.32330559250724,1.39,0.64,1.42
mp-558920,NaNbO3,Na,Nb,O,Pca2_1,0.0144624792499997,-306.94170199,40,4.3484530078634,1.39,0.64,1.42
mp-561480,NaNiF3,Na,Ni,F,Pnma,0.0,-86.61899107,20,3.91924770140902,1.39,0.69,1.33
mp-1078237,NaNiF3,Na,Ni,F,Cmcm,0.0129987724999996,-43.18333296,10,3.98438802128165,1.39,0.69,1.33
mp-1186154,NaNiO3,Na,Ni,O,Pm-3m,0.320573344750001,-21.17199614,5,3.85960015547752,1.39,0.48,1.42
mp-1040464,NaOsO3,Na,Os,O,Pm-3m,0.0350546365,-33.45413012,5,7.44516387973573,1.39,0.575,1.42
mp-1105218,NaOsO3,Na,Os,O,Pnma,0.0,-134.11560369,20,7.76554649887405,1.39,0.575,1.42
mp-998624,NaOsO3,Na,Os,O,R-3c,0.0154221214999994,-67.04161549,10,7.73308219138863,1.39,0.575,1.42
mp-865120,NaPaO3,Na,Pa,O,Pm-3m,0.0,-40.86755554,5,6.07821882728476,1.39,0.78,1.42
mp-1186153,NaPbO3,Na,Pb,O,Pm-3m,0.308568122374999,-23.26567931,5,5.79427942948464,1.39,0.775,1.42
mp-1377793,NaPdF3,Na,Pd,F,P-1,1.37856979766667,-57.87514618,20,4.14912110036554,1.39,0.86,1.33
mp-1220961,NaPdF3,Na,Pd,F,P-1,0.0074244636666698,-85.22137169,20,4.14912107200991,1.39,0.86,1.33
mp-976968,NaPdO3,Na,Pd,O,Pm-3m,0.26442624225,-23.10719193,5,4.63370544970131,1.39,0.615,1.42
mp-35683,NaPF3,Na,P,F,P1,0.448690176399998,-22.09947153,5,1.70428978711879,1.39,0.44,1.33
mp-864891,NaPO3,Na,P,O,P-1,0.0019802078333333,-196.07029151,30,2.5926684438062,1.39,0.38,1.42
mp-558192,NaPO3,Na,P,O,P2_1/c,0.0053172747500003,-261.50248989,40,2.49690993659175,1.39,0.38,1.42
mp-555118,NaPO3,Na,P,O,Pnma,0.0,-392.55385705,60,2.41461249430857,1.39,0.38,1.42
mp-648053,NaPO3,Na,P,O,I4_1/a,0.0302791375000009,-260.50588533,40,2.39727984169591,1.39,0.38,1.42
mp-648072,NaPO3,Na,P,O,I4_1/a,0.0502597330000008,-259.44378585,40,2.32616742036183,1.39,0.38,1.42
mp-4734,NaPO3,Na,P,O,P2_1/c,0.0078717690000011,-261.40172456,40,2.48144146359413,1.39,0.38,1.42
mp-1189520,NaPS3,Na,P,S,P2_1/m,0.0,-87.88921362,20,2.05362676454485,1.39,0.38,1.84
mp-976952,NaPuO3,Na,Pu,O,Pm-3m,0.0,-42.96266221,5,6.86994154649548,1.39,0.74,1.42
mp-976923,NaReO3,Na,Re,O,Pm-3m,0.0417952146999934,-36.94840578,5,7.26878936583619,1.39,0.58,1.42
mp-977107,NaRuO3,Na,Ru,O,Pm-3m,0.0890767173750024,-31.01271871,5,4.93909556290113,1.39,0.565,1.42
mp-22212,NaSbO3,Na,Sb,O,Pnma,0.0918956149999994,-112.27601445,20,5.41601730549408,1.39,0.6,1.42
mp-760994,NaSbO3,Na,Sb,O,P-1,0.0656552866666669,-169.21676084,30,4.50324833229055,1.39,0.6,1.42
mp-4482,NaSbO3,Na,Sb,O,R-3,0.0,-57.06235188,10,4.70650394672827,1.39,0.6,1.42
mp-20011,NaSbO3,Na,Sb,O,Fd-3m,0.0551372470000002,-113.01564145,20,4.57556974593067,1.39,0.6,1.42
mp-752755,NaSbO3,Na,Sb,O,Pnna,0.0515840775000003,-113.08976715,20,4.98497225684898,1.39,0.6,1.42
mp-1197679,NaSeO3,Na,Se,O,C2/c,0.194034117999999,-195.86020732,40,2.89984689304574,1.39,0.42,1.42
mp-728664,NaSeO3,Na,Se,O,C2/c,0.074092650749999,-200.54395847,40,2.53346226438622,1.39,0.42,1.42
mp-1186167,NaSiO3,Na,Si,O,Pm-3m,0.254937133375003,-31.3116158,5,3.64249276652174,1.39,0.4,1.42
mp-977112,NaSrO3,Na,Sr,O,Pm-3m,0.538816024666668,-22.32803665,5,3.53382277233477,1.39,1.44,1.42
mp-4675,NaTaO3,Na,Ta,O,P4/mbm,0.004618441500007,-82.56689644,10,6.80769207451133,1.39,0.64,1.42
mp-730333,NaTaO3,Na,Ta,O,P1,3.18767783950001,-208.27282896,40,5.7530442335996,1.39,0.64,1.42
mp-4170,NaTaO3,Na,Ta,O,Pm-3m,0.014600839500007,-41.23431207,5,6.62286037553053,1.39,0.64,1.42
mp-3858,NaTaO3,Na,Ta,O,Pnma,0.0,-165.22652538,20,6.8857227389562,1.39,0.64,1.42
mp-754818,NaTaO3,Na,Ta,O,Fd-3m,0.0867578065000085,-163.48547717,20,5.78615795365038,1.39,0.64,1.42
mp-676280,NaTaO3,Na,Ta,O,P1,0.0956489280000081,-326.60247974,40,5.75304406750921,1.39,0.64,1.42
mp-4699,NaTaO3,Na,Ta,O,Cmcm,0.0013872945000077,-165.19830761,20,6.85710097524516,1.39,0.64,1.42
mp-977176,NaTcO3,Na,Tc,O,Pm-3m,0.0,-34.36952928,5,4.81872501547822,1.39,0.6,1.42
mp-1120777,NaTiF3,Na,Ti,F,Pm-3m,0.235029018777778,-28.17728468,5,2.95301601675602,1.39,0.86,1.33
mp-977123,NaTiO3,Na,Ti,O,Pm-3m,0.0897572988249982,-35.21367473,5,3.32118724644058,1.39,0.605,1.42
mp-5788,NaUO3,Na,U,O,Pnma,0.0,-167.22280884,20,7.08024613228503,1.39,0.76,1.42
mp-1120756,NaVF3,Na,V,F,Pnma,0.0,-111.97393094,20,3.37455793611317,1.39,0.79,1.33
mp-20572,NaVF3,Na,V,F,Pm-3m,0.0913499079999998,-28.58197346,5,3.12096701733524,1.39,0.79,1.33
mp-1101657,NaVO3,Na,V,O,C2/c,0.042872945500001,-132.66448735,20,2.5587881172738,1.39,0.54,1.42
mp-555665,NaVO3,Na,V,O,Pnma,0.0010874150000006,-146.8767504,20,2.79552155399934,1.39,0.54,1.42
mp-19083,NaVO3,Na,V,O,C2/c,0.0,-133.51643899,20,2.71254075547026,1.39,0.54,1.42
mp-1099591,NaVO3,Na,V,O,Pm-3m,0.141920087000001,-32.67281887,5,3.76719450197389,1.39,0.54,1.42
mp-763901,NaVO3,Na,V,O,Ibam,0.0430134420000003,-132.67257886,20,2.56069511063252,1.39,0.54,1.42
mp-19328,NaWO3,Na,W,O,Pm-3m,0.0553004563043524,-33.18976962,5,6.7707182036596,1.39,0.62,1.42
mp-1186199,NaYbO3,Na,Yb,O,Pm-3m,0.52072505,-23.00755037,5,4.66963824222159,1.39,0.868,1.42
mp-3795,NaZnF3,Na,Zn,F,Pnma,0.0,-83.0993129,20,3.92164602252935,1.39,0.9,1.33
mp-1180211,NaZnO3,Na,Zn,O,P4_2/mbc,0.34545083375,-159.62224646,40,3.08928783500861,1.39,0.9,1.42
mp-1186198,NaZnO3,Na,Zn,O,Pm-3m,0.411522345999999,-19.6071974,5,3.79724581345107,1.39,0.9,1.42
mp-2349989,NbAgO3,Nb,Ag,O,Pmmm,0.0878245899230725,-72.97286103,10,6.02941690773086,0.72,0.75,1.42
mp-1203481,NbAgO3,Nb,Ag,O,Pmc2_1,0.0605651891730741,-292.9821192,40,6.41892251511805,0.72,0.75,1.42
mp-557680,NbAgO3,Nb,Ag,O,Cmmm,0.0917109269230725,-145.82265049,10,6.03633543897777,0.72,0.75,1.42
mp-1205362,NbAgO3,Nb,Ag,O,Cmcm,0.0718574189230727,-146.25785205,20,6.49819488534381,0.72,0.75,1.42
mp-5537,NbAgO3,Nb,Ag,O,Pbcm,0.059493849673073,-293.05975576,40,6.43264818816244,0.72,0.75,1.42
mp-1220387,NbAgO3,Nb,Ag,O,P4/mbm,0.0744839939230735,-73.09811096,10,6.45877844011831,0.72,0.75,1.42
mp-12725,NbAgO3,Nb,Ag,O,Pm-3m,0.0919056189230734,-36.4676203,5,6.33990000331076,0.72,0.75,1.42
mp-1186216,NbBiO3,Nb,Bi,O,Pm-3m,0.418764404868415,-36.76674511,5,8.37027988647812,0.72,1.03,1.42
mp-1079356,NbCrN3,Nb,Cr,N,P4/nmm,0.422078142399998,-91.13759168,10,5.48214300438053,0.72,0.44,1.46
mp-17272,NbCuO3,Nb,Cu,O,C2/m,0.0177181852857196,-153.90308073,20,4.65139074993081,0.72,0.54,1.42
mp-1186220,NbFeO3,Nb,Fe,O,Pm-3m,0.555858301500004,-38.51807944,5,5.09092982010226,0.72,0.55,1.42
mp-1247545,NbMoN3,Nb,Mo,N,P-1,0.189512772133334,-190.78581496,20,6.48379555034729,0.72,0.59,1.46
mp-1220398,NbMoS3,Nb,Mo,S,P2_1/m,0.0649461380000052,-75.52083756,10,5.39245004014998,0.72,0.69,1.84
mp-1220396,NbMoSe3,Nb,Mo,Se,P2_1/m,0.0854985803333381,-69.40899219,10,7.02445527852681,0.72,0.69,1.98
mp-23498,NbSeBr3,Nb,Se,Br,P2/c,0.0,-90.92252298,20,4.01949331560088,0.74,1.98,1.96
mp-570270,NbSeCl3,Nb,Se,Cl,P2/c,0.0,-98.54188271,20,3.26091617811292,0.74,1.98,1.81
mp-541817,NbSeI3,Nb,Se,I,C2/c,0.0,-83.24313403,20,4.82309883445472,0.74,1.98,2.2
mp-977408,NbTlO3,Nb,Tl,O,Pm-3m,0.0906740972499964,-37.07042287,5,8.26731042062514,0.72,0.885,1.42
mp-757636,NbTlO3,Nb,Tl,O,P1,0.0,-300.16762171,40,7.22361540530832,0.72,0.885,1.42
mp-1101462,NbTlO3,Nb,Tl,O,Cc,9.7517249996848e-05,-300.16456594,40,7.24071676236271,0.72,0.885,1.42
mp-1247532,NbWN3,Nb,W,N,C2/m,0.1032444254,-101.48498503,10,7.68483773891349,0.72,0.6,1.46
mp-14254,NdAlO3,Nd,Al,O,Pm-3m,0.0274909169999997,-79.04316272,10,6.77085214442982,1.27,0.535,1.42
mp-5899,NdAlO3,Nd,Al,O,R-3c,0.0,-79.3173161,10,6.69664192891947,1.27,0.535,1.42
mp-975579,NdBeO3,Nd,Be,O,Pm-3m,0.266623360000001,-35.63207119,5,6.81538933000244,1.27,0.45,1.42
mp-974740,NdBiO3,Nd,Bi,O,Pm-3m,0.826238429750003,-30.85620007,5,7.63401303093932,1.27,1.03,1.42
mp-13514,NdBO3,Nd,B,O,P-1,0.0,-166.21390349,20,5.31546470449524,1.27,0.27,1.42
mp-7238,NdBO3,Nd,B,O,Pnma,0.007969211999999,-166.05490583,20,5.61432039938,1.27,0.27,1.42
mp-1188683,NdBS3,Nd,B,S,Pna2_1,0.0009991580300008,-120.30939147,20,4.06537330852926,1.27,0.27,1.84
mp-22599,NdCoO3,Nd,Co,O,Pnma,0.0,-150.39219348,20,7.40566363513444,1.27,0.61,1.42
mp-20031,NdCoO3,Nd,Co,O,Pm-3m,0.0781587440000013,-37.21779115,5,7.53763638543315,1.27,0.61,1.42
mp-19269,NdCrO3,Nd,Cr,O,Pnma,0.0,-163.25459345,20,6.7225657063062,1.27,0.615,1.42
mp-19062,NdCrO3,Nd,Cr,O,Pm-3m,0.143114159500001,-40.09196946,5,6.82696163170524,1.27,0.615,1.42
mp-15931,NdCrS3,Nd,Cr,S,Pnma,0.0,-134.77463383,20,5.03587680303259,1.27,0.615,1.84
mp-864797,NdCrSe3,Nd,Cr,Se,Pnma,0.0,-123.55997994,20,6.48384510217111,1.27,0.615,1.98
mp-1173386,NdCuO3,Nd,Cu,O,Pnma,0.0,-134.14152558,20,6.74120991442091,1.27,0.54,1.42
mp-601267,NdFeO3,Nd,Fe,O,Pnma,0.643698599,-149.5843813,20,5.77048430998251,1.27,0.55,1.42
mp-1180433,NdFeO3,Nd,Fe,O,Pnma,0.5061606355,-140.28363631,20,5.74206567021702,1.27,0.55,1.42
mp-20407,NdFeO3,Nd,Fe,O,Pnma,0.0,-159.11990487,20,6.96369790780648,1.27,0.55,1.42
mp-3196,NdGaO3,Nd,Ga,O,Pnma,0.0335974128333314,-143.38265403,20,7.25988217391939,1.27,0.62,1.42
mp-9834,NdGaO3,Nd,Ga,O,Pm-3m,1.46625417283333,-28.6780187,5,4.57620557417225,1.27,0.62,1.42
mp-975347,NdGeO3,Nd,Ge,O,Pm-3m,0.455508571749995,-34.6327009,5,7.03778358340699,1.35,0.53,1.42
mp-755138,NdInO3,Nd,In,O,Pnma,0.0147230442499993,-138.69698659,20,7.25566397366113,1.27,0.92,1.42
mp-1186316,NdInO3,Nd,In,O,Pm-3m,0.42484623275,-32.6245248,5,7.1037730689719,1.27,0.92,1.42
mp-1209937,NdLuO3,Nd,Lu,O,Pnma,0.0226727263750011,-166.88751705,20,8.54619822139964,1.27,1.032,1.42
mp-1080801,NdLuS3,Nd,Lu,S,Cmcm,0.0,-64.12271438,10,5.96497678291269,1.27,1.032,1.84
mp-1205870,NdLuS3,Nd,Lu,S,Cmcm,0.137041507,-62.75159669,10,5.79014476676109,1.27,1.032,1.84
mp-13327,NdLuSe3,Nd,Lu,Se,Cmcm,0.0,-58.26586869,10,7.00604411255768,1.27,1.032,1.98
mp-975521,NdMgO3,Nd,Mg,O,Pm-3m,0.277954372999998,-33.34640863,5,6.02097045977646,1.27,0.89,1.42
mp-1232174,NdMgS3,Nd,Mg,S,C2/m,0.387334055500009,-99.51009485,20,3.17077378500457,1.27,0.89,1.84
mp-1232282,NdMgSe3,Nd,Mg,Se,C2/m,0.380663731500001,-89.47987634,10,4.40976514656725,1.27,0.89,1.98
mp-1232357,NdMgSe3,Nd,Mg,Se,R-3,0.285845350500001,-137.22864193,30,4.79501518133202,1.27,0.89,1.98
mp-1189476,NdMnO3,Nd,Mn,O,P2_1/c,0.0113423685000011,-159.17952034,20,6.67907968003896,1.27,0.645,1.42
mp-20852,NdMnO3,Nd,Mn,O,Pnma,0.0,-167.00017073,20,6.80077055108255,1.27,0.645,1.42
mp-22106,NdNiO3,Nd,Ni,O,Pnma,0.0,-143.95508684,20,7.40421011453448,1.27,0.56,1.42
mp-1186312,NdNpO3,Nd,Np,O,Pm-3m,1.0371019793125,-42.63173941,5,7.84700761170945,1.27,1.01,1.42
mp-1186326,NdReO3,Nd,Re,O,Pm-3m,0.607174259666667,-41.04522096,5,9.81361990890314,1.35,0.63,1.42
mp-4582,NdRhO3,Nd,Rh,O,Pnma,0.0,-149.50084594,20,7.81560759119503,1.27,0.665,1.42
mp-1206341,NdSbO3,Nd,Sb,O,Pm-3m,0.768686312333338,-32.0569722,5,6.64306487169327,1.27,0.76,1.42
mp-31117,NdScO3,Nd,Sc,O,Pnma,0.0,-173.46093039,20,5.94875203243324,1.27,0.87,1.42
mp-1105614,NdScS3,Nd,Sc,S,Pnma,0.0,-134.02606351,20,4.22258674668492,1.27,0.87,1.84
mp-1186324,NdTaO3,Nd,Ta,O,Pm-3m,0.437126958199992,-44.30010263,5,9.3072969401563,1.27,0.72,1.42
mp-3119,NdTiO3,Nd,Ti,O,Pnma,0.0420024694999963,-173.11329005,20,6.4295250766504,1.27,0.67,1.42
mp-1197152,NdTmS3,Nd,Tm,S,P2_1/m,0.003560991083332,-256.02838831,40,5.92710206296389,1.27,0.88,1.84
mp-541129,NdVO3,Nd,V,O,Pnma,0.0,-172.13277685,20,6.72099504911976,1.27,0.64,1.42
mp-19253,NdVO3,Nd,V,O,Pm-3m,0.222997487500001,-39.82030422,5,6.68651119898671,1.27,0.64,1.42
mp-771131,NdZrO3,Nd,Zr,O,C2/m,0.199959562974989,-86.68616957,10,6.57819157468909,1.35,0.89,1.42
mp-756246,NdZrO3,Nd,Zr,O,I-4m2,0.0860204529749904,-175.66285782,20,6.06492129719867,1.35,0.89,1.42
mp-1101702,NdZrO3,Nd,Zr,O,Pbam,0.199909966974991,-346.75848091,40,6.57711207368437,1.35,0.89,1.42
mp-998365,NiAgF3,Ni,Ag,F,Pm-3m,0.0517296580000037,-19.33374867,5,5.78330263826076,0.69,1.15,1.33
mp-1209766,NiAgF3,Ni,Ag,F,Pm-3m,0.984853386000004,-13.14927273,5,4.51864250842171,0.69,1.15,1.33
mp-998429,NiAgF3,Ni,Ag,F,Cmcm,0.0254681560000032,-38.94986764,10,5.83758427528661,0.69,1.15,1.33
mp-976763,NiAsO3,Ni,As,O,Pm-3m,1.009245787,-22.59620689,5,5.97129252675559,0.56,0.58,1.42
mp-998363,NiBiO3,Ni,Bi,O,Cm,0.138744354250008,-25.43720404,5,8.82622365821461,0.56,1.03,1.42
mp-25096,NiBiO3,Ni,Bi,O,P2_1/m,0.032242590750009,-105.45590452,20,8.74068259301106,0.56,1.03,1.42
mp-998527,NiBiO3,Ni,Bi,O,R3,0.0109813922500086,-52.85146739,10,8.17452286930725,0.56,1.03,1.42
mp-1105718,NiBiO3,Ni,Bi,O,P-1,0.020718875250008,-105.65092426,20,8.56371052607314,0.56,1.03,1.42
mp-19147,NiCO3,Ni,C,O,R-3c,0.0,-66.54477647,10,4.23409963972314,0.69,0.16,1.42
mp-1246271,NiMoN3,Ni,Mo,N,P-1,0.336337984399998,-160.17212964,20,3.50941402730559,0.56,0.59,1.46
mp-977100,NiMoO3,Ni,Mo,O,Pm-3m,0.93629262,-28.94990156,5,5.55384912165495,0.56,0.69,1.42
mp-974108,NiPbO3,Ni,Pb,O,Pm-3m,0.36695847,-23.68000314,5,9.42029385777468,0.69,0.775,1.42
mp-1078668,NiPbO3,Ni,Pb,O,R3c,0.0,-51.79911402,10,8.47650703517555,0.69,0.775,1.42
mp-1186345,NiPdO3,Ni,Pd,O,Pm-3m,0.780930656000001,-21.16507276,5,7.04282339118781,0.56,0.76,1.42
mp-676040,NiPS3,Ni,P,S,C2/m,0.0513324997800018,-49.16665945,10,3.17705143635277,0.56,0.44,1.84
mp-1079754,NiPSe3,Ni,P,Se,C2/m,0.0537216489999999,-44.51673377,10,4.97909817718001,0.56,0.44,1.98
mp-1186112,NiPtO3,Ni,Pt,O,Pm-3m,1.24240356699999,-21.03633856,5,8.10360617825427,0.69,0.625,1.42
mp-976848,NiRuO3,Ni,Ru,O,Pm-3m,1.200749332,-25.46383972,5,6.71445564770827,0.56,0.68,1.42
mp-1186113,NiSbO3,Ni,Sb,O,Pm-3m,0.662873084875006,-24.75734049,5,6.90377594271789,0.56,0.76,1.42
