material_id,Name,mean_A2B,X_IEII,X_Z,mean_X2X,mean_A2X,X_Rvdw,A_Rvdw,X_EA,E_coh,X_Kappa,B_Kappa,A_IEI,A_ChiA,X_IEI,B_EA,X_MV,X_ChiP,std_A2X,A_Z,A_ChiP,A_Kappa,A_MP,B_ChiP,std_B2X,B_Z,B_MP,A_CvM,A_EA,B_Rho,B_IEI,B_Hf,density,A_B,OF,A_G,TF,X_Rho,B_MV,std_A2B,B_CvM
mp-619015,CsCdCl3,4.680193347965162,23.8136,17.0,3.774847776024999,3.830376854411543,1.75,3.43,349.0,-87.91976061,0.0089,97.0,3.893905,0.659,12.96763,0.0,17.39,3.16,0.0614485830022237,55.0,0.79,36.0,301.59,1.69,0.0122382297591372,48.0,594.22,0.242,45.5,8650.0,8.99382,6.21,3.73583365770811,1.0,0.7237569060773481,1.0,0.8362897508263974,3214.0,13.0,0.0570083479163908,0.231
mp-568544,CsCdCl3,4.615778829964881,23.8136,17.0,3.768767632984906,3.768767632984906,1.75,3.43,349.0,-14.25357326,0.0089,97.0,3.893905,0.659,12.96763,0.0,17.39,3.16,0.0,55.0,0.79,36.0,301.59,1.69,0.0,48.0,594.22,0.242,45.5,8650.0,8.99382,6.21,3.856986101263396,1.0,0.7237569060773481,1.0,0.8362897508263974,3214.0,13.0,0.0,0.231
mp-8399,CsCdF3,3.9516735623979775,34.9708,9.0,3.2265279526404367,3.2265279526404367,1.47,3.43,328.0,-19.28920997,0.0277,97.0,3.893905,0.659,17.4228,0.0,11.2,3.98,0.0,55.0,0.79,36.0,301.59,1.69,0.0,48.0,594.22,0.242,45.5,8650.0,8.99382,6.21,5.283877109278984,1.0,0.9849624060150376,1.0,0.8597775634881883,1696.0,13.0,0.0,0.231
mp-1183925,CsCdO3,3.932637700484505,35.1211,8.0,3.210985236473073,3.210985236473073,1.52,3.43,141.0,-17.616381500000003,0.02658,97.0,3.893905,0.659,13.61805,0.0,17.36,3.44,0.0,55.0,0.79,36.0,301.59,1.69,0.0,48.0,594.22,0.242,45.5,8650.0,8.99382,6.21,5.201432122802406,1.0,0.9225352112676056,1.0,0.8547444607749475,1429.0,13.0,0.0,0.231
mp-760386,CsClO3,4.00078163208374,35.1211,8.0,2.42232284562572,3.2146731665655808,1.52,3.43,141.0,-20.720867700000003,0.02658,0.0089,3.893905,0.659,13.61805,349.0,17.36,3.44,7.669100460189588e-06,55.0,0.79,36.0,301.59,3.16,1.0380922910988918e-05,17.0,171.6,0.242,45.5,3214.0,12.96763,3.2,3.293718063593111,1.0,0.0845070422535211,1.0,1.515228816828316,1429.0,17.39,0.0,0.479
mp-754202,CsClO3,3.9004871134753967,35.1211,8.0,3.3027676028212327,3.367150869347468,1.52,3.43,141.0,-41.95343071999999,0.02658,0.0089,3.893905,0.659,13.61805,349.0,17.36,3.44,0.0692952690401991,55.0,0.79,36.0,301.59,3.16,1.2547105622288142,17.0,171.6,0.242,45.5,3214.0,12.96763,3.2,3.394875292588344,1.0,0.0845070422535211,1.0,1.515228816828316,1429.0,17.39,0.0799044899315144,0.479
mp-779389,CsClO3,3.95806204558428,35.1211,8.0,3.275733280871821,3.273130531525494,1.52,3.43,141.0,-42.01975674999999,0.02658,0.0089,3.893905,0.659,13.61805,349.0,17.36,3.44,0.0791792931597678,55.0,0.79,36.0,301.59,3.16,1.2723918816137545,17.0,171.6,0.242,45.5,3214.0,12.96763,3.2,3.0427608511025146,1.0,0.0845070422535211,1.0,1.515228816828316,1429.0,17.39,0.010407591324529,0.479
mp-504708,CsCoCl3,4.504460305752553,23.8136,17.0,3.7295910554329113,3.731893521196527,1.75,3.43,349.0,-37.95466692,0.0089,100.0,3.893905,0.659,12.96763,63.7,17.39,3.16,0.0449217632568694,55.0,0.79,36.0,301.59,1.88,3.2168687459465364e-08,27.0,1768.0,0.242,45.5,8900.0,7.88101,16.2,3.541182720015001,1.0,0.3591160220994475,1.0,1.0606601717798212,3214.0,6.67,0.0,0.421
mp-556943,CsCoF3,3.978357040908017,34.9708,9.0,3.2523531199829385,3.1850926568048554,1.47,3.43,328.0,-72.35877808999999,0.0277,100.0,3.893905,0.659,17.4228,63.7,11.2,3.98,0.0327261733746841,55.0,0.79,36.0,301.59,1.88,1.036015899452961,27.0,1768.0,0.242,45.5,8900.0,7.88101,16.2,4.81567928340225,1.0,0.4887218045112781,1.0,1.146370084650918,1696.0,6.67,0.4492395517903083,0.421
mp-27179,CsCrBr3,4.765408289837741,21.591,35.0,3.771728910605878,3.929025789337391,1.85,3.43,324.6,-40.78512948,0.12,94.0,3.893905,0.659,11.8138,64.3,19.78,2.96,0.0468306357016519,55.0,0.79,36.0,301.59,1.66,0.0022073490360761,24.0,2180.0,0.242,45.5,7140.0,6.76651,21.0,4.16493296715167,1.0,0.3724489795918367,1.0,1.009401501768157,3120.0,7.23,0.0178067886375723,0.449
mp-610955,CsCrCl3,4.536190887469369,23.8136,17.0,3.547161280136967,3.7349084990807095,1.75,3.43,349.0,-44.51292671,0.0089,94.0,3.893905,0.659,12.96763,64.3,17.39,3.16,0.03854228791034,55.0,0.79,36.0,301.59,1.66,0.0019769745828539,24.0,2180.0,0.242,45.5,7140.0,6.76651,21.0,3.309262800908664,1.0,0.4033149171270718,1.0,1.0272535521962047,3214.0,7.23,0.0332109697941005,0.449
mp-570326,CsCrCl3,4.539921127463996,23.8136,17.0,3.5461426761571437,3.772532617779414,1.75,3.43,349.0,-44.51672716,0.0089,94.0,3.893905,0.659,12.96763,64.3,17.39,3.16,0.0716733885545767,55.0,0.79,36.0,301.59,1.66,1.4230826292551685e-08,24.0,2180.0,0.242,45.5,7140.0,6.76651,21.0,3.308491758326483,1.0,0.4033149171270718,1.0,1.0272535521962047,3214.0,7.23,0.0,0.449
mp-29616,CsCrCl3,4.5331984226545465,23.8136,17.0,3.7555519455590742,3.7536670173555016,1.75,3.43,349.0,-44.60300269,0.0089,94.0,3.893905,0.659,12.96763,64.3,17.39,3.16,0.0771497852518281,55.0,0.79,36.0,301.59,1.66,0.1409820543218887,24.0,2180.0,0.242,45.5,7140.0,6.76651,21.0,3.2280555881988118,1.0,0.4033149171270718,1.0,1.0272535521962047,3214.0,7.23,0.0094850084986424,0.449
mp-580597,CsCrI3,5.053090428571791,19.1313,53.0,4.084827264435332,4.127456480043511,1.98,3.43,295.2,-75.17140947,0.449,94.0,3.893905,0.659,10.45126,64.3,25.72,2.66,0.077473254137098,55.0,0.79,36.0,301.59,1.66,0.1315983275728702,24.0,2180.0,0.242,45.5,7140.0,6.76651,21.0,4.559576675854894,1.0,0.3318181818181818,1.0,0.9846401594679568,4940.0,7.23,0.0238320807115745,0.449
mp-27259,CsCrI3,5.072375279036592,19.1313,53.0,4.067110759227449,4.190237131130241,1.98,3.43,295.2,-36.87624828,0.449,94.0,3.893905,0.659,10.45126,64.3,25.72,2.66,0.0599216447500269,55.0,0.79,36.0,301.59,1.66,0.0007651316509683,24.0,2180.0,0.242,45.5,7140.0,6.76651,21.0,4.595471757633489,1.0,0.3318181818181818,1.0,0.9846401594679568,4940.0,7.23,0.0008630887741793,0.449
mp-27336,CsCuBr3,4.707980123988108,21.591,35.0,3.920611382749138,3.944569410521463,1.85,3.43,324.6,-57.73944695999999,0.12,400.0,3.893905,0.659,11.8138,118.4,19.78,2.96,0.2098436971466728,55.0,0.79,36.0,301.59,1.9,0.3513305057632245,29.0,1357.77,0.242,45.5,8920.0,7.72638,13.6,4.354763916913604,1.0,0.3724489795918367,1.0,1.009401501768157,3120.0,7.11,0.1154948392023876,0.385
mp-23032,CsCuCl3,5.150387023549194,23.8136,17.0,3.7877669601285646,3.8071679762053865,1.75,3.43,349.0,-96.20047721,0.0089,400.0,3.893905,0.659,12.96763,118.4,17.39,3.16,0.1957891816617561,55.0,0.79,36.0,301.59,1.9,1.154073440348642,29.0,1357.77,0.242,45.5,8920.0,7.72638,13.6,3.45959475288172,1.0,0.4033149171270718,1.0,1.0272535521962047,3214.0,7.11,0.7693310574147664,0.385
mp-675287,CsCuCl3,4.47907931256494,23.8136,17.0,3.7670361030226895,3.7126816674920216,1.75,3.43,349.0,-31.47134068,0.0089,400.0,3.893905,0.659,12.96763,118.4,17.39,3.16,0.0550850196013175,55.0,0.79,36.0,301.59,1.9,3.0900113096735694e-08,29.0,1357.77,0.242,45.5,8920.0,7.72638,13.6,3.6161143669556655,1.0,0.4033149171270718,1.0,1.0272535521962047,3214.0,7.11,4.440892098500626e-16,0.385
mp-2456411,CsCuCl3,4.481480431484791,23.8136,17.0,3.675132641927399,3.7317267017779656,1.75,3.43,349.0,-31.804589699999998,0.0089,400.0,3.893905,0.659,12.96763,118.4,17.39,3.16,0.1740811031140842,55.0,0.79,36.0,301.59,1.9,0.2864483086669609,29.0,1357.77,0.242,45.5,8920.0,7.72638,13.6,3.3374462640394604,1.0,0.4033149171270718,1.0,1.0272535521962047,3214.0,7.11,0.0043625733797883,0.385
mp-567366,CsCuCl3,4.483576277140454,23.8136,17.0,3.761395395732899,3.6731109615651727,1.75,3.43,349.0,-31.46810736,0.0089,400.0,3.893905,0.659,12.96763,118.4,17.39,3.16,0.0114764300164948,55.0,0.79,36.0,301.59,1.9,0.0058986596487726,29.0,1357.77,0.242,45.5,8920.0,7.72638,13.6,3.6022414244961105,1.0,0.4033149171270718,1.0,1.0272535521962047,3214.0,7.11,0.0376317511945389,0.385
mp-1079040,CsDyBr3,4.927209990140084,21.591,35.0,4.178372531805411,4.027743187967864,1.85,3.43,324.6,-36.4064888,0.12,11.0,3.893905,0.659,11.8138,50.0,19.78,2.96,0.1925874122936678,55.0,0.79,36.0,301.59,1.22,0.0042357686449692,66.0,1680.0,0.242,45.5,8551.0,5.9389,11.35,4.825249445218866,1.0,0.5459183673469388,1.0,0.8961353266522581,3120.0,19.01,0.0,0.173
mp-505418,CsDyI3,5.010090528749272,19.1313,53.0,4.331763192745218,4.050397431982206,1.98,3.43,295.2,-64.85097647999999,0.449,11.0,3.893905,0.659,10.45126,50.0,25.72,2.66,0.0561869863673029,55.0,0.79,36.0,301.59,1.22,0.0012106315903599,66.0,1680.0,0.242,45.5,8551.0,5.9389,11.35,5.034833430682276,1.0,0.4863636363636363,1.0,0.8822616719391784,4940.0,19.01,0.0922061899911808,0.173
mp-638685,CsEuBr3,4.9961077037464445,21.591,35.0,4.328268221064511,3.932467168960657,1.85,3.43,324.6,-103.39651341,0.12,14.0,3.893905,0.659,11.8138,50.0,19.78,2.96,0.1844313695587646,55.0,0.79,36.0,301.59,1.2,0.0013793238010821,63.0,1099.0,0.242,45.5,5244.0,5.67038,9.21,4.184414207919865,1.0,0.5418367346938776,1.0,0.8985076240093786,3120.0,28.97,0.0814736377491975,0.182
mp-1068377,CsEuCl3,4.882250352037508,23.8136,17.0,3.986340719671812,3.986340719671812,1.75,3.43,349.0,-27.423202470000003,0.0089,14.0,3.893905,0.659,12.96763,50.0,17.39,3.16,0.0,55.0,0.79,36.0,301.59,1.2,0.0,63.0,1099.0,0.242,45.5,5244.0,5.67038,9.21,3.625862138548068,1.0,0.5867403314917127,1.0,0.9085041861345264,3214.0,28.97,0.0,0.182
mp-1213256,CsEuCl3,4.661345843994413,23.8136,17.0,4.236120485954445,3.932787632708581,1.75,3.43,349.0,-111.17164681,0.0089,14.0,3.893905,0.659,12.96763,50.0,17.39,3.16,0.5473976687043656,55.0,0.79,36.0,301.59,1.2,0.0225478358887634,63.0,1099.0,0.242,45.5,5244.0,5.67038,9.21,3.595726897514117,1.0,0.5867403314917127,1.0,0.9085041861345264,3214.0,28.97,0.0836648962094928,0.182
mp-8396,CsEuF3,4.191045443516144,34.9708,9.0,3.4219742751436564,3.4219742751436564,1.47,3.43,328.0,-32.9934011,0.0277,14.0,3.893905,0.659,17.4228,50.0,11.2,3.98,0.0,55.0,0.79,36.0,301.59,1.2,0.0,63.0,1099.0,0.242,45.5,5244.0,5.67038,9.21,5.008735439801956,1.0,0.7984962406015037,1.0,0.9489183811073648,1696.0,28.97,0.0,0.182
mp-1185550,CsEuO3,3.985901432470226,35.1211,8.0,3.254474891526865,3.254474891526865,1.52,3.43,141.0,-33.257742269999994,0.02658,14.0,3.893905,0.659,13.61805,50.0,17.36,3.44,0.0,55.0,0.79,36.0,301.59,1.2,0.0,63.0,1099.0,0.242,45.5,5244.0,5.67038,9.21,5.669345448925951,1.0,0.7478873239436621,1.0,0.9401500313922668,1429.0,28.97,0.0,0.182
mp-1079847,CsFeBr3,4.6502864368080745,21.591,35.0,3.6479755277107593,3.869509848630663,1.85,3.43,324.6,-35.34441527999999,0.12,80.0,3.893905,0.659,11.8138,15.7,19.78,2.96,0.0510858430005334,55.0,0.79,36.0,301.59,1.83,0.0227850102664889,26.0,1811.0,0.242,45.5,7874.0,7.9024,13.81,4.58218271414976,1.0,0.3112244897959184,1.0,1.056533089399355,3120.0,7.09,3.8459253727671276e-16,0.449
mp-29400,CsFeCl3,4.570369764095825,23.8136,17.0,3.803921174285193,3.743687095736334,1.75,3.43,349.0,-41.23914037,0.0089,80.0,3.893905,0.659,12.96763,15.7,17.39,3.16,0.0096337972687353,55.0,0.79,36.0,301.59,1.83,2.482154949059829e-08,26.0,1811.0,0.242,45.5,7874.0,7.9024,13.81,3.43991805258682,1.0,0.3370165745856353,1.0,1.078191744867091,3214.0,7.09,0.0,0.449
mp-558694,CsFeF3,3.73804144584398,34.9708,9.0,3.052098059897743,3.052098059897743,1.47,3.43,328.0,-22.367761270000003,0.0277,80.0,3.893905,0.659,17.4228,15.7,11.2,3.98,0.0,55.0,0.79,36.0,301.59,1.83,0.0,26.0,1811.0,0.242,45.5,7874.0,7.9024,13.81,5.074514699335434,1.0,0.4586466165413533,1.0,1.1700065812416585,1696.0,7.09,0.0,0.449
mp-555302,CsFeF3,4.027872762742533,34.9708,9.0,3.3334665468068736,3.1358743233049413,1.47,3.43,328.0,-149.29433866000002,0.0277,80.0,3.893905,0.659,17.4228,15.7,11.2,3.98,0.0324390786643329,55.0,0.79,36.0,301.59,1.83,1.2574735267788313,26.0,1811.0,0.242,45.5,7874.0,7.9024,13.81,4.796243808922228,1.0,0.4586466165413533,1.0,1.1700065812416585,1696.0,7.09,0.538360162360414,0.449
mp-562726,CsGaS3,4.449563823491558,23.33788,16.0,3.692812550978283,3.8223147422515846,1.8,3.43,200.0,-81.39408761,0.205,29.0,3.893905,0.659,10.36001,28.9,15.53,2.58,0.1303912882182033,55.0,0.79,36.0,301.59,1.81,0.4674540635154045,31.0,302.91,0.242,45.5,5904.0,5.999301,5.585,3.222864139492885,1.0,0.3369565217391304,1.0,1.0692834252089254,1960.0,11.8,0.2488477172865635,0.373
mp-510283,CsGaSe3,4.616994847330851,21.19,34.0,3.826723801567234,3.977180343814207,1.9,3.43,195.0,-72.85231423,0.52,29.0,3.893905,0.659,9.75239,28.9,16.42,2.55,0.1316005623933196,55.0,0.79,36.0,301.59,1.81,0.5169880105813973,31.0,302.91,0.242,45.5,5904.0,5.999301,5.585,4.156890084645655,1.0,0.3131313131313131,1.0,1.0497816059154128,4819.0,11.8,0.2950424179823334,0.373
mp-984082,CsGdO3,3.9364713083712335,35.1211,8.0,3.2141153642052047,3.2141153642052047,1.52,3.43,141.0,-38.53257158,0.02658,11.0,3.893905,0.659,13.61805,50.0,17.36,3.44,0.0,55.0,0.79,36.0,301.59,1.2,0.0,64.0,1585.0,0.242,45.5,7901.0,6.1498,9.67,5.979036403775563,1.0,0.7795774647887325,1.0,0.9234081432194722,1429.0,19.9,0.0,0.235
mp-642739,CsGeBr3,4.761626231990355,21.591,35.0,3.822358370164349,3.988443948689529,1.85,3.43,324.6,-15.56657604,0.12,60.0,3.893905,0.659,11.8138,119.0,19.78,2.96,0.0051611319009686,55.0,0.79,36.0,301.59,2.01,0.0004983575473237,32.0,1211.4,0.242,45.5,5323.0,7.89943,36.94,3.856061549025183,1.0,0.3724489795918367,1.0,1.009401501768157,3120.0,13.63,0.0,0.32
mp-1068340,CsGeBr3,4.732963730464787,21.591,35.0,3.838426954076246,4.041086914321286,1.85,3.43,324.6,-15.47465065,0.12,60.0,3.893905,0.659,11.8138,119.0,19.78,2.96,1.7592726659714938e-07,55.0,0.79,36.0,301.59,2.01,1.133345948156624e-07,32.0,1211.4,0.242,45.5,5323.0,7.89943,36.94,3.953626480450842,1.0,0.3724489795918367,1.0,1.009401501768157,3120.0,13.63,0.0,0.32
mp-570223,CsGeBr3,4.860821159638644,21.591,35.0,3.968843857346097,3.968843857346097,1.85,3.43,324.6,-15.5023117,0.12,60.0,3.893905,0.659,11.8138,119.0,19.78,2.96,0.0,55.0,0.79,36.0,301.59,2.01,0.0,32.0,1211.4,0.242,45.5,5323.0,7.89943,36.94,4.18141488616395,1.0,0.3724489795918367,1.0,1.009401501768157,3120.0,13.63,0.0,0.32
mp-22988,CsGeCl3,4.664379484635664,23.8136,17.0,3.527856913966824,3.8911982011334456,1.75,3.43,349.0,-17.27858263,0.0089,60.0,3.893905,0.659,12.96763,119.0,17.39,3.16,1.7551747090846346e-09,55.0,0.79,36.0,301.59,2.01,1.291129558786605e-09,32.0,1211.4,0.242,45.5,5323.0,7.89943,36.94,3.0822352604727605,1.0,0.4033149171270718,1.0,1.0272535521962047,3214.0,13.63,0.0,0.32
mp-642690,CsGeI3,4.9218128265246825,19.1313,53.0,4.191010789784367,4.177266044871509,1.98,3.43,295.2,-13.76078279,0.449,60.0,3.893905,0.659,10.45126,119.0,25.72,2.66,0.0241310074140985,55.0,0.79,36.0,301.59,2.01,0.05007484029564,32.0,1211.4,0.242,45.5,5323.0,7.89943,36.94,4.157331471328017,1.0,0.3318181818181818,1.0,0.9846401594679568,4940.0,13.63,0.0,0.32
mp-28377,CsGeI3,5.079421691541529,19.1313,53.0,4.195866572872715,4.255122961232966,1.98,3.43,295.2,-13.79999267,0.449,60.0,3.893905,0.659,10.45126,119.0,25.72,2.66,4.6324272820503545e-10,55.0,0.79,36.0,301.59,2.01,7.511331871896166e-10,32.0,1211.4,0.242,45.5,5323.0,7.89943,36.94,4.295309761652644,1.0,0.3318181818181818,1.0,0.9846401594679568,4940.0,13.63,0.0,0.32
mp-984051,CsGeO3,3.5199990697147623,35.1211,8.0,2.87406720529088,2.87406720529088,1.52,3.43,141.0,-24.15758525,0.02658,60.0,3.893905,0.659,13.61805,119.0,17.36,3.44,0.0,55.0,0.79,36.0,301.59,2.01,0.0,32.0,1211.4,0.242,45.5,5323.0,7.89943,36.94,6.269941402843997,1.0,0.3732394366197183,1.0,1.1966422450849263,1429.0,13.63,0.0,0.32
mp-998323,CsInBr3,4.960576645059359,21.591,35.0,4.064446910926297,4.051230468334988,1.85,3.43,324.6,-14.13121201,0.12,82.0,3.893905,0.659,11.8138,28.9,19.78,2.96,0.0098446069314037,55.0,0.79,36.0,301.59,1.78,0.0017010313781609,49.0,429.75,0.242,45.5,7310.0,5.78636,3.291,4.204400801181238,1.0,0.4693877551020408,1.0,0.9428090415820634,3120.0,15.76,0.0,0.233
mp-2649045,CsInBr3,4.957175864010488,21.591,35.0,4.068530272578577,4.049119563555848,1.85,3.43,324.6,-14.13977688,0.12,82.0,3.893905,0.659,11.8138,28.9,19.78,2.96,0.0144522974759936,55.0,0.79,36.0,301.59,1.78,0.0005364513798956,49.0,429.75,0.242,45.5,7310.0,5.78636,3.291,4.246395468904953,1.0,0.4693877551020408,1.0,0.9428090415820634,3120.0,15.76,0.0,0.233
mp-1112338,CsInBr3,5.055079505087807,21.591,35.0,3.8727421345149167,4.131383161492311,1.85,3.43,324.6,-28.942755150000004,0.12,82.0,3.893905,0.659,11.8138,28.9,19.78,2.96,1.0587592669332068e-07,55.0,0.79,36.0,301.59,1.78,0.1801094260092709,49.0,429.75,0.242,45.5,7310.0,5.78636,3.291,4.069809417538472,1.0,0.4693877551020408,1.0,0.9428090415820634,3120.0,15.76,4.440892098500626e-16,0.233
mp-1112961,CsInCl3,4.836505536562418,23.8136,17.0,3.627671475389405,3.955521208692322,1.75,3.43,349.0,-32.407127679999995,0.0089,82.0,3.893905,0.659,12.96763,28.9,17.39,3.16,9.049692523245013e-08,55.0,0.79,36.0,301.59,1.78,0.2272067896711257,49.0,429.75,0.242,45.5,7310.0,5.78636,3.291,3.375594529505701,1.0,0.5082872928176796,1.0,0.9557597152301686,3214.0,15.76,7.364386412590295e-16,0.233
mp-998322,CsInF3,4.04037115851142,34.9708,9.0,3.2870210898967667,3.2931287046754614,1.47,3.43,328.0,-20.786303090000004,0.0277,82.0,3.893905,0.659,17.4228,28.9,11.2,3.98,0.0074580829725485,55.0,0.79,36.0,301.59,1.78,0.0010078834708288,49.0,429.75,0.242,45.5,7310.0,5.78636,3.291,4.954536280879931,1.0,0.6917293233082706,1.0,1.0088056744928076,1696.0,15.76,0.0,0.233
mp-1112960,CsInF3,4.147399172916849,34.9708,9.0,3.2516886663910536,3.39717313408559,1.47,3.43,328.0,-43.30467809,0.0277,82.0,3.893905,0.659,17.4228,28.9,11.2,3.98,4.1002247747205126e-08,55.0,0.79,36.0,301.59,1.78,0.2711178812203781,49.0,429.75,0.242,45.5,7310.0,5.78636,3.291,4.606939469701214,1.0,0.6917293233082706,1.0,1.0088056744928076,1696.0,15.76,0.0,0.233
mp-1112643,CsInI3,5.395699834630974,19.1313,53.0,4.225321534704941,4.407413985643879,1.98,3.43,295.2,-25.245113990000004,0.449,82.0,3.893905,0.659,10.45126,28.9,25.72,2.66,1.263278455941536e-07,55.0,0.79,36.0,301.59,1.78,0.1274554084687501,49.0,429.75,0.242,45.5,7310.0,5.78636,3.291,4.314785685730936,1.0,0.4181818181818181,1.0,0.924678098474716,4940.0,15.76,6.280369834735102e-16,0.233
mp-998430,CsInI3,5.450717847174428,19.1313,53.0,4.635856449795084,4.108111509496305,1.98,3.43,295.2,-50.96827509,0.449,82.0,3.893905,0.659,10.45126,28.9,25.72,2.66,0.2744206468583013,55.0,0.79,36.0,301.59,1.78,0.5581635309696055,49.0,429.75,0.242,45.5,7310.0,5.78636,3.291,3.3321498069086277,1.0,0.4181818181818181,1.0,0.924678098474716,4940.0,15.76,0.2437825199819799,0.233
mp-28295,CsIO3,4.033285142574389,35.1211,8.0,3.452501568947846,3.3683282953527884,1.52,3.43,141.0,-43.57459896,0.02658,0.449,3.893905,0.659,13.61805,295.2,17.36,3.44,0.0680316127219143,55.0,0.79,36.0,301.59,2.66,0.5662842999624217,53.0,386.85,0.242,45.5,4940.0,10.45126,7.76,4.660253078389728,1.0,0.6690140845070423,1.0,0.9845790624116484,1429.0,25.72,0.0185586699926723,0.214
mp-613384,CsIO3,3.975344392272505,35.1211,8.0,3.245855104300709,2.295166155,1.52,3.43,141.0,-11.632816109999998,0.02658,0.449,3.893905,0.659,13.61805,295.2,17.36,3.44,0.0,55.0,0.79,36.0,301.59,2.66,0.0,53.0,386.85,0.242,45.5,4940.0,10.45126,7.76,5.2844134863777175,1.0,0.6690140845070423,1.0,0.9845790624116484,1429.0,25.72,0.0,0.214
mp-984356,CsIrO3,3.5452281210034964,35.1211,8.0,2.894666639408181,2.894666639408181,1.52,3.43,141.0,-26.8803569,0.02658,150.0,3.893905,0.659,13.61805,151.0,17.36,3.44,0.0,55.0,0.79,36.0,301.59,2.2,0.0,77.0,2739.0,0.242,45.5,22650.0,8.96702,41.12,9.031455025262057,1.0,0.4014084507042253,1.0,1.1725891346309585,1429.0,8.52,0.0,0.131
mp-984357,CsKO3,3.8912095999423992,35.1211,8.0,3.177159334026113,2.24659091,1.52,3.43,141.0,-16.357592610000005,0.02658,100.0,3.893905,0.659,13.61805,48.4,17.36,3.44,0.0,55.0,0.79,36.0,301.59,0.82,0.0,19.0,336.53,0.242,45.5,856.0,4.3406633,2.335,4.0272969429819,1.0,1.1549295774647887,1.0,0.7625661365737277,1429.0,45.94,0.0,0.757
mp-1183918,CsLaO3,4.126918444749924,35.1211,8.0,3.369614799905881,3.369614799905881,1.52,3.43,141.0,-28.888389890000003,0.02658,13.0,3.893905,0.659,13.61805,48.0,17.36,3.44,0.0,55.0,0.79,36.0,301.59,1.1,0.0,57.0,1193.0,0.242,45.5,6146.0,5.5769,6.2,4.907430750360343,1.0,0.9577464788732396,1.0,0.8393713589624483,1429.0,22.39,0.0,0.195
mp-29750,CsMgBr3,4.808771858080374,21.591,35.0,3.81405475654059,3.996129584928233,1.85,3.43,324.6,-31.00657211,0.12,160.0,3.893905,0.659,11.8138,0.0,19.78,2.96,0.0841886857361255,55.0,0.79,36.0,301.59,1.31,1.683099340035828e-10,12.0,923.0,0.242,45.5,1738.0,7.646235,8.48,3.758600226893812,1.0,0.4540816326530612,1.0,0.9527333472829272,3120.0,14.0,0.0,1.023
mp-23004,CsMgCl3,4.558092803430592,23.8136,17.0,3.5664143536953525,3.799667123033815,1.75,3.43,349.0,-35.19318939,0.0089,160.0,3.893905,0.659,12.96763,0.0,17.39,3.16,0.0893997044815915,55.0,0.79,36.0,301.59,1.31,4.43652123581925e-10,12.0,923.0,0.242,45.5,1738.0,7.646235,8.48,2.9335413007386464,1.0,0.4917127071823204,1.0,0.9663792676216147,3214.0,14.0,3.8459253727671276e-16,1.023
mp-8401,CsMgF3,3.6826062157800488,34.9708,9.0,3.006835384087601,3.006835384087601,1.47,3.43,328.0,-23.56112309,0.0277,160.0,3.893905,0.659,17.4228,0.0,11.2,3.98,0.0,55.0,0.79,36.0,301.59,1.31,0.0,12.0,923.0,0.242,45.5,1738.0,7.646235,8.48,4.626004939034235,1.0,0.6691729323308271,1.0,1.022438183607575,1696.0,14.0,0.0,1.023
mp-23751,CsMgH3,3.952991339206346,1000.0,1.0,3.1820762945387746,3.1899840642541566,1.1,3.43,72.8,-41.0176757,0.1805,160.0,3.893905,0.659,13.598443,0.0,11.42,2.2,0.033323202820477,55.0,0.79,36.0,301.59,1.31,1.044662798754698,12.0,923.0,0.242,45.5,1738.0,7.646235,8.48,3.154975919764243,1.0,0.4278846153846153,1.0,0.9428090415820632,89.9,14.0,0.4491596720057169,1.023
mp-571020,CsMgH3,4.319977471849795,1000.0,1.0,3.474799335410096,3.280281362584363,1.1,3.43,72.8,-82.45731722999999,0.1805,160.0,3.893905,0.659,13.598443,0.0,11.42,2.2,0.1334019664126798,55.0,0.79,36.0,301.59,1.31,1.1710771285690311,12.0,923.0,0.242,45.5,1738.0,7.646235,8.48,3.0049430632119702,1.0,0.4278846153846153,1.0,0.9428090415820632,89.9,14.0,0.687675543441031,1.023
mp-29751,CsMgI3,5.177787328115599,19.1313,53.0,4.165029199280577,4.289808659291486,1.98,3.43,295.2,-26.42804304,0.449,160.0,3.893905,0.659,10.45126,0.0,25.72,2.66,0.0800381436686769,55.0,0.79,36.0,301.59,1.31,6.400024722024238e-10,12.0,923.0,0.242,45.5,1738.0,7.646235,8.48,4.074938081636111,1.0,0.4045454545454545,1.0,0.9336555557414606,4940.0,14.0,0.0,1.023
mp-984756,CsMgO3,3.717318721088271,35.1211,8.0,3.035182079392186,3.0351804788999863,1.52,3.43,141.0,-21.43089859,0.02658,160.0,3.893905,0.659,13.61805,0.0,17.36,3.44,0.0001070003504699,55.0,0.79,36.0,301.59,1.31,0.0001530482569543,12.0,923.0,0.242,45.5,1738.0,7.646235,8.48,4.308677511260241,1.0,0.6267605633802817,1.0,1.0101525445522106,1429.0,14.0,0.0,1.023
mp-23048,CsMnBr3,4.827663298701223,21.591,35.0,3.820192078279736,4.004142619226027,1.85,3.43,324.6,-41.18496759,0.12,7.8,3.893905,0.659,11.8138,0.0,19.78,2.96,0.072679521586081,55.0,0.79,36.0,301.59,1.55,2.5365039802977697e-08,25.0,1519.0,0.242,45.5,7470.0,7.43402,12.91,4.024607969916834,1.0,0.3418367346938776,1.0,1.0324296729111568,3120.0,7.35,3.8459253727671276e-16,0.479
